Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),PVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_5D,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Momo_15M,Momo_20M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_15M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
15-01-2026,NSE:SILVERIETF,EQ,15350.8,274.31,9738423,26713.46813,4.9,5.32,7.18,,5.20,10.9,17.93,23.31,29.7,41.81,36.56,58.24,65.71,66.88,69.45,2,2,2,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,3,-1,-1,11.19,6.89,19.41,16.79,43.51,29.56,103.72,100,100,55.56,73.81,80,85.71,46.03,59.52,0,0,0,0,0,0,0,0,0,-7.12,-8.91,96.65,149.21,205.91,241.78,42.24,52.16,83.18,33.07,17.19,13.18,30.76,35.32,57.53,54.11,60.79,1.539506,99,42.24,50.83,81.12,27.77,,,,30.76,7.48,34.71,6.92,9.65,1.125022,99
15-01-2026,NSE:SBISILVER,EQ,5088.38,269.62,4022978,10846.75328,3.97,4.59,5.11,,5.68,11.01,17.91,23.24,29.69,41.75,36.05,58.17,65.64,66.86,NA,2,2,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-1,1,-1,-1,11.3,6.82,19.44,16.72,43.43,29.47,103.35,100,100,55.56,73.81,80,85.71,46.03,58.73,0,0,0,0,NA,0,0,0,0,-7.38,NA,97.41,148.73,206.18,NA,42.34,52.36,84.07,32.79,16.24,NA,30.75,34.81,57.46,54.04,60.77,1.536925,99,42.34,50.03,82.28,27.71,,,,30.75,6.77,35.13,6.89,9.78,1.124822,99
15-01-2026,NSE:SILVERADD,EQ,2257.51,264.56,890207,2355.13164,4.51,5.13,7.59,,5.47,10.84,18.02,23.03,29.58,41.84,35.94,58.14,65.68,66.94,69.36,-1,-1,-1,HVY,HVY,-1,-1,-1,-1,-1,-1,3,-1,-1,11.05,6.84,19.2,16.75,43.18,29.58,103.32,100,100,55.56,73.81,80,90.48,47.62,60.32,0,0,0,0,0,0,0,0,0,-7.47,-9.26,97.08,148.9,205.21,240.71,42.21,52.6,84.63,32.84,16.95,12.65,30.64,34.7,57.43,54.08,60.85,1.536916,99,42.21,50.65,82.8,27.77,,,,30.64,6.75,35.2,7.03,9.91,1.124941,99
15-01-2026,NSE:SILVER,EQ,3096.97,275.32,2978395,8200.11711,5.63,6.01,5.72,,5.80,11.25,17.75,23.6,29.95,42.01,33.53,58.34,65.87,67.08,69.68,2,2,2,EP,EP,-1,-1,-1,-1,-1,-1,8,-1,-1,11.58,6.88,19.83,16.79,44.01,29.47,104.18,100,100,53.97,73.02,80,85.71,34.92,54.76,0,0,0,0,0,0,0,0,0,-7.44,-9.16,100.29,149.97,206.87,240.95,42.85,51.24,92.12,32.77,16.37,12.24,31.01,32.29,57.63,54.27,60.99,1.534276,99,42.85,50.18,90.75,28.01,,,,31.01,2.83,37.86,7.11,9.78,1.125891,99
15-01-2026,NSE:AXISILVER,EQ,1537.47,274.53,1395426,3830.863,4.99,5.49,8,,6.11,11.38,18.36,23.73,30.35,42.02,32.32,58.35,65.83,67.03,69.67,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,9,-1,-1,11.67,6.88,19.92,16.81,44.14,29.4,104.17,100,100,53.97,73.02,80,95.24,36.51,53.97,0,0,0,0,0,0,-0.08,0,0,-7.55,-9.15,98.1,149.98,205.37,242.69,42.81,51.47,95.55,32.54,17.1,12.97,31.41,31.08,57.64,54.23,60.94,1.531478,99,42.81,49.81,93.77,28.17,,,,31.41,0.55,39,6.98,9.76,1.126232,99
15-01-2026,NSE:ESILVER,EQ,1093.09,275.83,374025,1031.67316,4.29,4.84,5.93,,5.89,11.13,17.23,23.79,30.1,41.89,32.62,58.32,65.82,66.96,69.41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,11.6,6.88,19.85,16.76,43.97,29.33,103.74,100,100,53.97,73.02,80,85.71,36.51,53.97,0,0,0,0,0,0,0,0,0,-7.91,-9.17,96.49,149.6,205.12,239.9,42.81,51.44,94.34,32.16,16.19,12.31,31.16,31.38,57.61,54.22,60.87,1.530852,99,42.81,49.82,92.09,27.53,,,,31.16,1.32,38.68,7.02,9.57,1.125778,99
15-01-2026,NSE:SILVERBEES,EQ,30217.98,262.81,58462249,153644.6366,3.9,4.85,7.17,,5.33,10.83,18.03,23.22,29.66,41.68,33.67,58.14,65.61,66.79,69.35,2,2,2,EP,EP,-1,-1,-1,-1,-1,-1,2,-1,-1,11.23,6.85,19.41,16.73,43.39,29.41,103.12,100,100,53.97,73.02,80,85.71,38.1,54.76,0,0,0,0,0,0,0,0,0,-7.41,-9.2,96.41,148.61,204.64,240.03,42.3,51.83,90.69,32.63,16.92,12.91,30.72,32.43,57.43,54.01,60.7,1.529156,99,42.3,50.2,89.02,27.56,,,,30.72,3.43,37.42,6.89,9.66,1.124645,99
15-01-2026,NSE:HDFCSILVER,EQ,6496.31,264.59,7478287,19786.79957,5.28,5.63,3.89,,5.35,11.09,18.35,23.36,29.91,41.99,32.76,58.22,65.65,66.95,69.58,2,2,2,2,2,-1,-1,-1,-1,-1,-1,8,-1,-1,11.43,6.88,19.66,16.76,43.76,29.41,103.65,100,100,53.97,73.02,80,85.71,34.92,52.38,0,0,0,0,0,0,0,0,0,-7.07,-9.11,98,149.68,206.31,239.83,42.68,52.12,93.9,32.86,16.74,12.32,30.97,31.52,57.51,54.05,60.86,1.528975,99,42.68,50.23,91.54,27.95,,,,30.97,1.78,38.41,6.81,10.01,1.125384,99
15-01-2026,NSE:DHARIWAL,ST,307.03,348.85,60612,211.44496,3.31,3.93,6.61,2M,3.56,-4.64,-3.53,-0.62,8.77,15.91,44.83,57.57,71.05,57.86,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,0.91,0.73,1.65,5.57,7.64,39.98,79.36,20,80.95,66.67,63.49,0,23.81,22.22,18.25,-5.29,-5.29,-5.29,-5.29,NA,-5.29,-13.21,-10.32,-6.8,-35.99,NA,114.74,146.19,282.3,NA,7.47,95.91,110.33,62.19,10.68,NA,9.83,43.59,56.86,59.45,51.77,1.523802,99,7.47,78.79,96.38,,,,,9.83,37.25,23.64,20.79,-39.31,1.128778,99
15-01-2026,NSE:MANAKALUCO,EQ,222.82,53.97,498630,269.11061,10.26,10.38,4.79,,19.72,31.76,46.47,54.03,55.25,48.71,47.21,50.6,58.5,44.15,55.72,2,HV2Y,-1,-1,-1,-1,-1,-1,-1,16.16,-1,-1,-1,-1,36.94,13.46,58.24,18.06,93.11,0.08,93.27,40,9.52,3.17,20.63,40,9.52,3.17,3.17,0,0,0,0,0,0,-25.16,-14.93,-21.38,-37.04,-15.29,133.74,133.74,195.73,195.73,133.74,4.09,26.51,46.08,22.74,27.98,56.31,45.97,49.89,46.9,38.06,1.512337,99,122.1,-20.72,26.51,-17.97,,,,56.31,-20.25,6.96,5.01,-28.32,1.130203,99
15-01-2026,NSE:SILVERTUC,EQ,1737.3,1529.4,274531,4198.67711,7.18,7.49,5.12,,1.24,-3.41,28.33,43.21,46.07,47.31,52.32,52.83,54.08,54.69,50.83,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.75,-1,2,-1,-1,6.19,12.88,21.89,24.36,61.15,16.87,93.86,100,95.24,47.62,23.81,40,61.9,28.57,14.29,-8.25,-8.25,-8.25,-8.25,-8.25,-8.25,-0.67,-10.54,-11.5,-13.2,-14.36,119.95,124.65,143.01,143.01,83.14,18.62,7.12,14.63,11.6,4.04,47.13,51.08,52.12,42.48,48.6,1.509474,99,74.11,11.26,2.69,-1.03,,,,47.13,9.31,1.62,-8.33,7.56,1.119088,99
15-01-2026,NSE:HINDCOPPER,EQ,53457.09,572.8,29559689,169317.89859,5.28,5.85,3.84,S,6.18,3.76,9.51,28.81,33.67,41.47,42.36,54,65.14,58.84,37.58,-1,-1,EP,EP,EP,2,2,-1,-1,-1,-1,6,-1,-1,7.25,7.32,15.72,18.71,42.36,26.27,93.08,100,100,63.49,46.03,20,57.14,23.81,19.84,0,0,0,0,0,0,-0.61,-9.34,-18.99,-49.98,-40.93,82.83,149.15,204.68,204.68,55.57,35.47,61.37,40.16,6.2,0.06,34.73,41.12,53.29,53.54,52.75,1.502876,99,55.06,35.46,57.45,-15.59,,,,34.73,10.83,20.73,13.26,-11.87,1.112567,98
15-01-2026,NSE:SABTNL,BE,4186.55,1961.2,86987,1705.98904,4.94,5.01,32.43,,0.32,9.78,18.88,18.68,13.37,49.97,56.08,34.49,73.58,44.01,93.79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,7.76,6.03,14.67,16.81,37.85,30.58,98.58,100,100,49.21,34.13,100,47.62,25.4,12.7,0,0,0,0,-11.66,0,0,-39.49,-42.12,-76.66,-50.53,154.78,154.78,428.41,1479.7,24.87,120.71,69.65,246.17,453.82,1073.86,14.43,54.84,33.78,61.98,37.92,1.501749,99,15.68,70.26,69.65,30.26,,,,14.43,47.02,-48.61,48.7,-105.73,1.192905,99
15-01-2026,NSE:IFBAGRO,EQ,1419.12,1428.2,62132,887.36922,6.49,7,3.28,,-5.00,-14.34,4.99,4.03,14.51,-8.06,35.23,50.99,66,61.3,68.44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-6.26,3.65,-2.71,4.43,1.8,35.43,57.66,80,23.81,53.97,42.86,20,9.52,25.4,19.05,-18.54,-18.54,-18.54,-18.54,-18.54,-18.54,-24.02,-6.29,-14.98,-20.47,-9.49,53.81,100.74,218.72,263.22,17.22,57.52,96.85,56.22,23.5,40.55,15.57,33.99,50.28,54.4,55.21,1.444025,99,17.22,55.46,94.61,25.18,,,,15.57,21.96,24.86,19.66,-7.58,1.110529,98
15-01-2026,NSE:SHEETAL,SM,189.14,217.4,15780,34.30572,3.72,4.29,6.66,,0.88,19.5,24.15,32.68,31.3,35.42,34.31,40.29,59.41,65.62,70.01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,32,15.34,7.67,24.93,11.38,40.97,15.28,66.39,100,85.71,57.14,47.62,100,85.71,55.56,34.92,0,0,0,0,0,0,-0.2,-1.01,-5.12,-1.29,-2.92,54.84,78.86,199.86,292.06,48.55,21.08,60.72,119.44,59.15,34.81,32.36,33.07,39.58,47.81,59.53,1.427887,99,45.71,21.08,60.72,100.46,,,,32.36,2.11,9.64,21.04,21.53,1.117798,98
15-01-2026,NSE:SMLMAH,EQ,5942.49,4454.6,72615,3234.70779,4.69,4.76,7.53,,4.90,0.52,10.75,14.79,15.15,35.84,30.07,27.6,62.55,69.38,53.39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,5.17,4.67,10.32,12.64,26.28,17.11,52.35,100,47.62,15.87,34.13,40,33.33,11.11,15.87,-0.35,-0.35,-5.16,-5.16,-5.16,-0.35,-1.44,-33.67,0,-29.31,-42.2,61.09,61.09,321.92,321.92,23.64,36.68,104.48,205.46,57.99,0,16.21,28.83,26.89,50.95,63.29,1.401384,99,21.34,1.37,80.76,75.78,,,,16.21,15.3,-2.98,37.31,24.46,1.135861,99
15-01-2026,NSE:MEGASOFT,BE,1525.2,198.26,149322,296.0458,4.18,4.98,27.11,S,4.71,-1.53,5.14,2.82,8.25,0.91,26.26,49.85,71.02,47.38,67.87,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,19,1.58,0.59,2.18,0.04,2.22,32.03,50.4,40,9.52,30.16,60.32,0,0,12.7,23.02,-4.33,-10.65,-10.65,-10.65,-10.65,-4.33,-18.02,-13.98,-9.17,-46.21,-2.35,36.19,95.52,304.12,304.12,16.27,24.96,149.49,102.65,17.12,106.17,9.31,25.02,49.14,59.42,41.29,1.400553,99,11.68,18.74,149.49,48.52,,,,9.31,17.35,32.54,31.23,-75.32,1.104846,98
15-01-2026,NSE:INFOBEAN,EQ,2109.52,815.8,262032,2137.65706,7.77,7.65,3.36,,-4.14,-23.18,-0.72,2.24,6.94,24.98,40.64,54.76,64.17,46.74,50.52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-6.05,4.66,-1.46,14.91,15.8,26.99,58.62,80,95.24,34.92,42.06,0,52.38,20.63,20.63,-18.82,-18.82,-18.82,-18.82,-18.82,-18.82,0,-29.46,-21.21,-41.43,-12.93,67.43,117.87,191.51,191.51,10.58,60.41,65.05,31.87,4.45,13.77,8,39.4,54.05,52.57,40.65,1.399253,99,4.88,36.72,63.24,-10.83,,,,8,33.93,24.33,9.83,-42.42,1.097785,98
15-01-2026,NSE:KMEW,EQ,4500.16,1921.2,284612,5467.96574,7.18,7.06,4.64,S,4.55,8.29,2.61,9.81,6.75,30.82,40.72,56.53,64.02,43.62,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,6.85,2.18,9.24,9.45,20.64,32.79,79.48,40,76.19,73.02,67.46,20,33.33,33.33,30.16,-0.3,-0.3,-0.3,-0.3,NA,-0.3,0,-11.09,-29.81,-41.9,NA,74.76,135.85,192.13,NA,17.66,62.96,68.82,26.98,5.11,NA,7.81,39.48,55.82,52.42,37.53,1.398325,99,3.64,54.73,56.95,,,,,7.81,34.15,27.21,6.25,-50.47,1.095349,98
15-01-2026,NSE:NATIONALUM,EQ,60856.79,373.55,15107025,56432.29189,3.64,3.81,4.73,,4.52,5.61,15.86,22.33,25.39,29.71,40.06,49.28,61.66,46.66,54.29,2,2,2,EP,HVQ,EP,EP,EP,EP,-1,-1,1,-1,-1,8.52,5.99,15.43,12.18,31.45,24.58,74.3,100,100,100,83.33,80,95.24,73.02,53.17,0,0,0,0,0,0,0,-2.46,-26.23,-44.24,-22.42,65.76,106.72,160.82,160.82,34.93,38.95,48.07,32.29,0,25.68,26.45,38.82,48.57,50.06,40.57,1.393397,99,34.93,28.56,47.87,-10.93,,,,26.45,17.38,15.92,13.44,-32.91,1.088021,97
15-01-2026,NSE:SILVERCASE,EQ,841.01,27.99,17936566,5020.44482,5.73,6.22,5.85,,5.70,11,18.26,23.62,30.01,42.02,33.4,58.31,65.81,NA,NA,2,2,-1,EP,EP,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.55,6.91,19.83,16.82,44.05,29.33,103.84,100,100,53.97,73.02,60,85.71,34.92,53.97,0,0,0,NA,NA,0,0,0,0,NA,NA,97.39,149.24,NA,NA,43.03,51.98,91.97,26.16,NA,NA,31.07,32.16,57.6,54.21,0,1.38325,99,43.03,50.35,89.62,,,,,31.07,2.57,37.93,7.02,106.23,1.122995,99
15-01-2026,NSE:JAYNECOIND,EQ,8972.99,87.39,7246950,6333.10961,5.75,5.75,3.87,S,1.91,-3.19,-0.49,11.12,14.26,14.73,17.9,51.12,65.18,53.85,44.16,-1,-1,2,2,EP,-1,EP,EP,EP,-1,-1,-1,-1,-1,0.78,3.09,4,8.23,13.33,25.83,52.79,100,61.9,36.51,60.32,0,23.81,19.05,26.19,-5.64,-5.64,-5.64,-5.64,-5.64,-5.64,-5.18,-3.35,-10.01,-46.61,-29.25,31.85,143.97,200.83,200.83,23.83,13.05,120.36,47.06,4.75,4.16,15.32,16.66,50.41,53.58,47.76,1.367272,99,20.22,7.89,120.36,-10.01,,,,15.32,1.96,41,17.8,-26.3,1.094494,98
15-01-2026,NSE:VENUSREM,BE,1029.26,769.45,111602,858.72159,5.48,5.39,2.99,3L,3.48,3.27,0.44,-6.04,-1.91,25.68,41.24,37.9,60.25,60.83,61.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.18,-0.23,2.94,5.88,9.38,29.59,55.34,0,47.62,44.44,35.71,0,0,20.63,13.49,-5.7,-7.67,-7.67,-7.67,-7.67,-5.7,-5.91,-18.22,0,-27.34,-28.4,77.15,78.4,178.89,178.89,8.66,81.81,51.1,73.18,10.86,4.44,-0.85,40,37.19,48.65,54.74,1.364402,99,-2.44,73.06,45.14,41.53,,,,-0.85,40.07,-5.14,25.02,7.68,1.126596,99
15-01-2026,NSE:BHAGYANGR,BE,541.68,167.86,243436,408.63167,5.95,6.17,7.35,,1.60,-7.99,5.09,17.2,18.13,8.45,41.22,48.31,58.52,45.09,33.37,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.93,4.41,5.58,8.32,15.16,30.19,64.96,100,61.9,61.9,47.62,0,23.81,26.98,17.46,-7.4,-7.4,-7.4,-7.4,-7.4,-7.4,-14.91,-8.74,-20.36,-43.09,-24.65,73.25,91.93,152.61,152.61,28.11,50.91,48.49,30.58,1.09,2.07,19.19,39.98,47.6,46.92,39,1.35875,98,21.73,44.76,35.61,-15.41,,,,19.19,25.92,12.6,8.79,-26.17,1.083837,97
15-01-2026,NSE:THANGAMAYL,EQ,10474.64,3832.1,220698,8457.36806,5.1,5.15,7.59,,2.28,-0.09,15.92,10.59,16.53,13.99,48.28,50.04,46.53,50.27,69.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,5.68,3.98,10.06,4.94,15.79,29.66,64.6,100,66.67,66.67,43.65,40,33.33,17.46,15.08,-1.29,-1.29,-1.29,-1.29,-1.29,-1.29,-5.63,-12.25,-22.7,-18.53,-24.23,96.45,112.82,146.83,229.42,19.58,63.97,10.06,23.31,76.14,63.81,17.59,47.04,49.33,34.93,44.18,1.357691,98,19.2,47.38,-3.06,-21.67,,,,17.59,35.76,3.94,-17.99,13.23,1.096247,98
15-01-2026,NSE:SALSTEEL,BE,366.38,40.98,131100,53.72478,2.25,2.93,3.39,S,1.99,-1.07,-5.86,0.02,9.59,4.08,34.97,58.47,54.47,47.1,53.39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.76,0.63,-0.13,1.72,1.61,35.58,57.73,40,28.57,55.56,43.65,0,9.52,28.57,19.84,-7.37,-7.37,-7.37,-7.37,-7.37,-7.37,-16.23,-23.55,-39.17,-36.9,-26.68,46.46,170.67,170.67,170.67,6.91,39.02,76.02,1.92,10.87,18.15,10.65,33.73,57.76,42.87,41.01,1.351791,98,6.91,11.6,40.93,-37.72,,,,10.65,25.79,36.68,-20.61,-9.95,1.085258,97
