Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),PVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_5D,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Momo_15M,Momo_20M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_15M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
12-12-2025,NSE:MVKAGRO,ST,990.82,770.6,77844,599.86586,0.76,2.17,1.49,,2.00,-6.28,2.37,11.57,16.95,30.31,49.12,84.16,93.15,94.61,93.14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0.18,4.77,5.21,13.81,22.06,54.55,168.58,100,100,88.89,94.44,20,71.43,74.6,87.3,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-2,0,0,-17.18,-34.9,92.77,519.2,2282.07,2282.07,22.87,131.82,783.11,277.28,63.21,9.07,17.33,46.49,81.3,79.31,92.78,4.033891,99,22.87,131.82,662.84,132.25,,,,17.33,35.73,68.63,45.45,35.33,1.42538,99
12-12-2025,NSE:GRETEX,SM,303.92,186,16650,30.969,0.23,2.95,1.53,M,0.00,2.69,-1.08,-2.15,-16.13,-33.23,-21.85,31.53,92.31,94.65,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.14,-3.58,-4.55,-11.36,-14.29,33.41,28.71,0,0,22.22,53.17,0,0,0,22.22,-11.43,-28.46,-32.67,-32.67,NA,-11.43,-21.81,-17.95,-0.24,-41.87,NA,2.76,46.63,3476.92,NA,2.76,8.27,1411,2349.04,175,NA,-15.75,-24.48,28.67,78.47,92.82,3.308877,99,-11.43,-2.66,1411,619.49,,,,-15.75,-7.93,43.57,77.48,44.35,1.759718,99
12-12-2025,NSE:CUPID,EQ,8255.36,394,3767901,14845.52994,4.21,4.22,4.66,,-0.10,7.34,16.43,14.46,26.91,36.94,48.89,75.66,83.32,79.29,68.78,-1,2,2,2,EP,EP,-1,-1,-1,-1,-1,4,-1,-1,4.98,6.97,12.85,17.47,36.73,44.36,145.75,100,100,93.65,82.54,100,80.95,65.08,64.29,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0,-0.64,-14.38,-50.83,-38.95,98.67,337.05,585.22,585.22,27.69,74.09,250.23,66.75,2.1,10.58,27.29,46.26,72.8,69.48,77.46,2.117539,99,25.94,74.09,208.01,14.39,,,,27.29,27.07,52.15,20.17,-10.23,1.214844,99
12-12-2025,NSE:BGRENERGY,BE,2979.55,343.5,233901,803.44994,4.86,4.93,13.27,L,5.00,-16.1,-24.82,-23.45,-22.59,-2.58,33.19,68.72,75.94,84.73,87.71,-1,-1,-1,HV2Q,HV2Q,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,-1,-7.67,-4.25,-11.43,-0.48,-11.86,51.63,82.21,0,66.67,88.89,57.94,0,0,30.16,25.4,-19.88,-26.51,-26.51,-26.51,-26.51,-19.88,-9.91,0,-25.89,-43.01,-5.72,52.65,254.82,495.53,886.22,5,274.78,209.8,208.53,137.47,50.69,-22.21,30.56,65.86,62.1,82.9,1.884288,99,-15.33,247.33,164.86,124.95,,,,-22.21,42.5,52.94,11.81,50.47,1.243241,99
12-12-2025,NSE:TAKE,BE,428.86,34.6,1663332,575.51287,3.04,3.24,15.3,,0.46,3.12,10.43,13.06,20.64,51.07,68.5,73.84,70.23,49.19,32.95,-1,-1,-1,2,-1,HV2Y,HV2Y,HV2Y,-1,-1,1,0,-1,-1,3.67,6.11,10.42,19.61,37.35,47.03,159.3,100,100,82.54,64.29,100,100,65.08,34.92,0,0,0,0,0,0,0,-5.87,-59.38,-56.99,-26.6,233.98,315.37,417.19,417.19,20.06,199.13,62.93,35.28,15.6,5.9,21.02,65.87,70.98,56.39,47.36,1.792836,99,20.06,199.13,11.45,-50.76,,,,21.02,57.31,16.73,-25.1,-56.75,1.19198,99
12-12-2025,NSE:MAHASTEEL,BE,1275.64,822.4,48666,400.22918,1.41,2.31,4.28,,2.00,5.5,10.32,12.94,5.14,30.42,52.77,62.54,70.7,74.58,87.27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,5.42,4.02,9.84,12.32,25.26,39.24,106.16,100,100,100,85.71,60,28.57,57.14,50,0,0,0,0,0,0,0,-3.33,-6.33,-1.81,-6.92,112.23,165.38,344.47,755.78,18.33,137.4,66.32,66.49,150.78,117.53,5.52,50.14,59.68,56.86,72.75,1.688316,99,3.84,137.4,64.25,57.55,,,,5.52,47.21,20.46,10.48,27.19,1.184851,99
12-12-2025,NSE:AKIKO,ST,313.5,273,14192,38.74416,3.53,4.09,3.01,2M,5.00,0.75,-3.3,-4.03,-4.58,5.49,24.96,69.93,74.76,71.43,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.13,-1.08,0.05,1.48,1.55,44.92,84.36,0,57.14,79.37,60.32,0,19.05,26.98,26.98,-7.33,-7.33,-7.33,-7.33,NA,-7.33,-1.21,0,-11.15,-26.19,NA,26.95,301.18,301.47,NA,6.23,132.11,201.03,27.48,8.68,NA,-4.2,22.33,67.07,60.92,69.6,1.651693,99,-6.12,124.1,185.51,24.68,,,,-4.2,25.25,59.68,4.79,0.72,1.176026,99
12-12-2025,NSE:APRAMEYA,SM,628.13,328.95,22460,73.88217,5.42,5.56,2.7,2M,4.43,-0.62,0.14,-4.89,9.99,25.38,20.28,46.94,68.2,77.79,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,1.97,1.33,3.34,7.18,11.34,35.56,72.78,40,85.71,61.9,52.38,0,23.81,26.98,20.63,-6.75,-6.75,-6.75,-6.75,NA,-6.75,0,0,-3.24,-13.59,NA,34.02,116.41,410.79,NA,9.63,94.8,190.58,211.7,86.79,NA,10.37,17.65,44.08,54.36,75.96,1.541203,99,3.48,94.8,155.85,,,,,10.37,8.43,33.2,28.78,44.09,1.158419,99
12-12-2025,NSE:SABTNL,EQ,2613.81,1662.5,61162,1016.81825,5.27,6.01,36.88,,5.00,17.86,19.11,24.71,43.8,47.07,39.78,60.56,72.23,-30.91,97.27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,13.17,9.28,24.75,21.62,59.16,18.21,94.61,100,42.86,14.29,29.37,100,23.81,7.94,15.08,0,0,0,-25.11,-25.11,0,-23.07,-29.67,-70.46,-79.2,0,115.98,180.9,347.93,3385.32,69.45,21.39,112.61,76.68,966.28,4926.44,44.18,37.15,57.7,58.39,-32.74,1.492913,99,69.45,-13.25,112.61,2.71,,,,44.18,-10.15,34.26,18.3,-357.47,1.106678,99
12-12-2025,NSE:VENUSREM,EQ,741.87,825.4,111133,917.29178,7.15,7.11,3.58,,-0.96,9.73,16.26,15.08,31.72,45.4,45.12,46,62.99,58.83,57.83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,6.8,7.85,15.9,20.48,45.74,21.58,85.84,100,80.95,26.98,42.86,100,61.9,20.63,19.84,-0.96,-0.96,-0.96,-0.96,-0.96,-0.96,0,-18.05,-3.37,-27.43,-19.28,91.37,93.85,199.17,199.17,48.77,30.67,62.1,61.54,10.73,17.74,32.1,42.49,43.14,49.15,57,1.460875,99,44.34,18.92,51.89,24.86,,,,32.1,16.62,1.37,20.17,2.7,1.116382,99
