Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),PVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_5D,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Momo_15M,Momo_20M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_15M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
13-02-2026,NSE:SWANDEF,BE,8465.49,1854.2,7050,130.7211,2.08,5.88,1.3,,3.40,-0.31,21.39,38.4,54.03,83.48,94.07,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,8.37,14.11,26.17,40.42,111.75,,,100,100,100,98.84,40,85.71,95.24,95.35,-0.31,-0.31,NA,NA,NA,-0.31,0,NA,NA,NA,NA,1505.37,NA,NA,NA,107.16,1949.16,NA,NA,NA,NA,54.73,96.31,0,0,0,3.107287,99,107.16,1949.16,,,,,,54.73,88.64,94.68,0.98,-4.9,1.980336,99
13-02-2026,NSE:MVKAGRO,SM,3661.53,567.65,35940,204.01341,5.04,5.11,4.27,2L,-2.63,-7.48,-3.19,-12.41,-18.84,-33.89,-10.48,51.37,85.47,93.03,92.61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,-4.66,-3.72,-8.08,-11.3,-17.41,38.76,34.87,0,0,44.44,66.67,0,0,23.81,53.17,-19.05,-30.69,-30.69,-30.69,-30.69,-19.05,-17.63,-3.96,0,0,-37.96,0,101.62,1654.71,1654.71,0,30.38,645.28,753.32,155.02,12.84,-18.14,-8.24,48.18,83.22,85.99,2.558929,99,-17.76,20.74,645.28,526.67,,,,-18.14,8.57,50.66,71.09,47.16,1.380511,99
13-02-2026,NSE:TAKE,BE,601.8,48.85,1522287,743.6372,5.21,5.1,5.05,,0.64,11.42,12.63,21.72,12,28.66,41,81.21,81.84,75.5,55.68,-1,-1,-1,2,2,-1,HV2Y,HV2Y,HV2Y,-1,-1,-1,12,-1,7.45,4.51,12.53,8.07,22.41,49.21,141,100,76.19,92.06,82.54,100,23.81,69.84,53.17,0,0,0,0,0,0,-2.72,0,-49.86,-60.44,-46.61,67.98,421.9,630.19,630.19,33.36,130.51,245.98,37.22,32.59,4.09,12.7,43.24,78.02,79.59,68.46,2.092918,99,17.32,130.51,209.56,-49.86,,,,12.7,34.5,62.83,4.36,-39.85,1.242899,99
13-02-2026,NSE:POLYSIL,ST,608.2,209.35,37710,78.94589,5.87,5.8,3.72,3L,-3.97,-0.31,-5.21,-9.72,-10.25,-46.07,-41.84,38.6,81.78,88.49,82.68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.04,-3.92,-5.73,-16.36,-18.99,29.5,14.91,0,0,28.57,57.14,0,0,17.46,47.62,-8.9,-40.53,-40.53,-40.53,-40.53,-8.9,-34.43,-3.87,0,-6.95,-41.22,3.05,59.69,1324.15,1324.15,3.05,10.22,663.37,774.49,159.52,0,-9.55,-39.6,35.41,79.53,81.45,1.962,99,-6.71,-15.29,663.37,317.37,,,,-9.55,-27.12,51.39,71.3,31.93,1.319396,99
13-02-2026,NSE:CUPID,EQ,10443.37,421,11203156,47165.28676,6.61,6.43,4.06,,-1.92,-0.44,3.46,5.65,-10.42,2.76,25.69,60.71,77.88,82.01,77.32,-1,-1,2,2,EP,EP,EP,-1,-1,-1,-1,-1,-1,15,-0.45,0.56,0.11,-1.21,-1.09,43.84,76.13,0,0,52.38,73.02,0,0,46.03,57.14,-8.19,-19.79,-19.79,-19.79,-19.79,-8.19,-11.44,0,-1.51,-11.86,-28.3,36.44,152.37,632.17,632.17,11.79,99,247.02,187.67,61.95,10.84,-9.72,27.93,57.52,75.63,74.97,1.803983,99,-8.19,85.77,236.75,96.71,,,,-9.72,34.24,41.81,44.68,13.75,1.205819,99
13-02-2026,NSE:DIVINEHIRA,ST,317.04,258,22400,57.792,3.4,3.95,3.22,,3.20,10.45,12.4,9.15,5.12,33.72,43.18,69.73,82.79,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,7.82,1.86,9.87,5.77,16.6,46.3,117.11,20,42.86,80.95,90.48,20,4.76,36.51,54.76,0,0,0,NA,NA,0,-3.13,0,-8.65,NA,NA,67.64,233.12,NA,NA,16.03,127.51,233.18,77.5,NA,NA,5.82,45.42,66.54,80.54,0,1.712294,99,7.52,127.51,232.05,,,,,5.82,41.65,41.41,44.13,95.1,1.227277,99
13-02-2026,NSE:HINDCOPPER,EQ,53457.09,591.65,45150180,267131.03997,6.7,7.69,3.4,,-5.29,1.99,-1.28,9.42,3.19,35.78,43.34,59.56,61.5,59.32,42.48,-1,-1,2,EP,EP,2,2,2,-1,-1,-1,-1,8,-1,-2.06,2.43,0.38,12.79,15.11,34.45,75.6,100,95.24,74.6,59.52,0,19.05,28.57,23.02,-22.16,-22.16,-22.16,-22.16,-22.16,-22.16,0,-7.94,-18.2,-39.59,-36.17,88.84,157.35,214.71,214.71,11.22,82.83,48.98,27.27,21.16,9.72,3.89,45.58,56.37,59.25,52.28,1.467508,99,5.38,67.53,48.34,-14.84,,,,3.89,43.01,23.31,5.78,-10.56,1.122371,99
13-02-2026,NSE:SALSTEEL,BE,366.38,47.65,111317,53.04255,3.85,4.88,7.89,,1.38,4.53,22.33,14.19,14,22.25,17.5,67.05,62.08,56.83,59.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.34,4.29,10.07,5.78,16.83,30.36,67.75,100,47.62,41.27,51.59,80,23.81,19.05,23.81,-1.75,-1.75,-1.75,-1.75,-1.75,-1.75,-7.37,-7.55,-41.57,-38.89,-30.44,40.98,214.73,214.73,214.73,28.75,46.46,159.64,0.64,7.37,10.89,14.7,19.74,63.86,59.83,49.79,1.456751,99,14.13,46.46,116.94,-41.57,,,,14.7,5.62,54.74,-14.12,-18.74,1.130795,99
13-02-2026,NSE:SMLMAH,EQ,5942.49,4670.6,101921,4760.32223,5.47,5.82,9.4,,-3.92,20.12,24.98,21.29,4.62,19.07,38.8,15.69,64.02,71.35,54.59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.54,4.28,15.49,3.46,19.62,19.09,47.84,20,19.05,22.22,20.63,0,4.76,12.7,10.32,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-0.35,-39.15,-2.51,-24.71,-40.05,68.9,68.9,342.38,342.38,35,61.09,70.1,272.96,59.15,5.4,5.32,41.04,12.5,61.77,64.31,1.434159,99,6.02,43.78,63.89,120.68,,,,5.32,37.38,-43.09,58.31,15.48,1.182515,99
13-02-2026,NSE:SUNLITE,ST,388.69,358.25,37680,134.9886,5.18,5.33,10.27,,-1.13,-4.1,-3.84,6.53,-10.47,21.45,30.91,55.9,67.34,57.78,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.87,0.8,-1.07,6.52,5.83,36.62,66.97,20,80.95,90.48,61.11,0,4.76,31.75,23.02,-8.4,-9.48,-9.48,-9.48,NA,-8.4,0,-5.57,-13.71,-44.14,NA,42.56,150.52,290.46,NA,6.99,130.76,124.9,72.21,27.52,NA,-9.77,33.15,52.71,65.09,50.74,1.428104,99,-4.72,123.59,124.9,3.91,,,,-9.77,39,30.84,26.93,-34.17,1.120473,99
