Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),PVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_5D,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Momo_15M,Momo_20M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_15M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
03-02-2026,NSE:SWANDEF,BE,8465.49,1793.2,6511,116.75525,1.58,5.65,1.25,,-1.40,1.21,22.59,39.33,54.72,83.73,94.16,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,6.79,14.77,25.3,41.12,112.79,,,100,100,100,98.82,40,85.71,95.24,95.29,-3.59,-3.59,NA,NA,NA,-3.59,0,NA,NA,NA,NA,1530.18,NA,NA,NA,110.36,1947.67,NA,NA,NA,NA,57.5,95.71,0,0,0,3.132014,99,110.36,1947.67,,,,,,57.5,85.9,96.24,-3.14,-5.72,1.977076,99
03-02-2026,NSE:MVKAGRO,SM,3661.53,577.8,36486,210.81611,4.86,5.29,4.26,2L,-2.25,-4.1,-21.07,-12.16,-25.83,-38.14,10.45,58,88.13,93.71,92.46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,-5.76,-5.12,-10.35,-10.35,-18.76,43.86,44.72,0,0,53.97,73.02,0,0,31.75,59.52,-20.58,-29.45,-29.45,-29.45,-29.45,-20.58,-11.23,-10.79,0,0,-42.98,9.96,133.45,1686.09,1686.09,0,40.52,618.61,650.08,112.06,1.39,-23.05,12,55.73,82.79,82.96,2.845983,99,-20.58,37.95,618.61,454,,,,-23.05,27.64,49.34,68.59,41.29,1.400092,99
03-02-2026,NSE:POLYSIL,ST,608.2,223,41740,93.0802,5.25,6.12,11.33,L,-2.96,0.9,3.14,6.1,-27.56,-57.85,-13.74,50.7,85.31,88.3,83.09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.85,-4.54,-5.15,-18.56,-20,37.25,27.49,0,0,34.92,63.49,0,0,22.22,53.97,-17.48,-36.65,-36.65,-36.65,-36.65,-17.48,-19.19,-12.08,0,-20.12,-36.34,6.98,98.93,1417.01,1417.01,6.98,15.44,659.43,647.96,122.79,0.38,-24.78,-12.19,48.43,79.97,77.55,2.099499,99,-17.48,11.37,659.43,247.39,,,,-24.78,9.63,52.89,67.07,14.59,1.316136,99
03-02-2026,NSE:TAKE,BE,601.8,42.54,1742167,741.11784,5.25,5.13,5.68,M,-0.33,9.61,4.72,-2.16,4.77,21.74,46.54,76.75,81.55,71.56,50.99,-1,-1,2,2,2,-1,HV2Y,HV2Y,HV2Y,-1,-1,-1,10,-1,3.23,1.72,5.03,6.92,12.84,50.13,126.29,60,76.19,92.06,76.19,0,28.57,68.25,49.21,-3.73,-3.73,-3.73,-3.73,-3.73,-3.73,0,-8.82,-46.8,-67.22,-49.48,88.15,372.67,535.87,535.87,16.13,219.98,211.08,47.83,17.34,0,7.55,48.09,74.48,76.21,60.81,1.958362,99,4.78,219.98,195.71,-44.09,,,,7.55,42.67,52.75,17.49,-59.86,1.203271,99
03-02-2026,NSE:CUPID,EQ,10443.37,415.2,11170948,46381.7761,9.08,8.79,3.99,M,1.69,4.34,2.85,-3.84,-1.14,11.25,41.1,63.66,80,82.97,76.87,-1,-1,2,2,EP,EP,EP,-1,-1,-1,-1,-1,-1,10,1.8,-1.42,0.38,0.43,0.81,45.38,84.57,0,0,65.08,79.37,0,0,53.97,62.7,-10.68,-20.9,-20.9,-20.9,-20.9,-10.68,-19.99,-3.66,-0.02,-21.41,-33.09,72.2,162.44,622.09,622.09,10.25,95.57,193.31,162.42,44.4,3.44,1.64,42.65,61.39,74.66,72.22,1.933948,99,6.45,95.57,191.21,94.3,,,,1.64,40.56,34.54,41.83,9.14,1.216283,99
03-02-2026,NSE:DHARIWAL,ST,307.03,388,28488,110.53344,4.14,4.49,4.47,S,-1.52,-2.05,0.31,16.24,6.96,11.03,49.55,59.19,74.48,68.3,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-0.59,3.2,2.7,6.46,9.79,39.8,82.36,100,80.95,87.3,73.81,60,57.14,38.1,26.19,-4.67,-4.67,-4.67,-4.67,NA,-4.67,-2,-8.78,-0.28,-37.26,NA,98.36,153.59,325.21,NA,19.38,122.22,97.43,73.53,8.49,NA,9.74,51.1,56.92,69.14,57.55,1.658282,99,11.14,86.13,97.43,0.35,,,,9.74,44.58,15.35,34.34,-29.96,1.162964,99
03-02-2026,NSE:DIVINEHIRA,ST,317.04,229,21344,48.87776,2.25,3.05,3.61,,-0.43,0.68,-6,-4.8,-4.45,23.97,49.34,68.82,77.79,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-0.96,0.37,-0.59,8.07,8.13,47.33,105.29,20,76.19,92.06,95.24,0,19.05,47.62,55.56,-9.38,-9.38,-9.38,NA,NA,-9.38,0,0,-16.49,NA,NA,91.95,269.35,NA,NA,1.33,127.81,163.64,62.27,NA,NA,-1.67,50.89,66.55,72.45,0,1.599015,99,-5.76,122.93,120.95,,,,,-1.67,50.31,34.69,25.64,94.28,1.20666,99
03-02-2026,NSE:SABTNL,BE,4186.55,1722.5,77892,1341.6897,5.48,6.22,29.09,L,5.00,-6.16,-27.07,-8.34,-0.34,24.45,54.38,42.85,63.99,72.16,90.88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.9,-1.22,-4.07,7.23,3.4,35.5,60.31,0,71.43,60.32,37.3,0,47.62,30.16,15.08,-21.3,-21.3,-21.3,-21.3,-22.41,-21.3,0,-44.8,-55.66,-72.06,-78.4,123.77,123.77,364.1,975.55,9.86,124.53,45.64,165.22,371.17,264.22,2.44,55.93,40.58,58.65,61.41,1.547521,99,2.63,96.44,24.21,-22.83,,,,2.44,53.33,-29.02,33.84,16.98,1.194542,99
03-02-2026,NSE:HINDCOPPER,EQ,53457.09,614.75,42624922,262036.708,6.62,7.61,3.79,,0.69,-3.03,13.47,11.23,11.85,44.82,44.41,60.41,64.64,62.94,39.19,2,2,EP,EP,EP,2,2,2,-1,4.59,-1,-1,4,-1,0.6,5.94,6.95,18.18,30.71,31.62,91.14,100,100,65.08,53.97,20,33.33,30.16,23.02,-19.12,-19.12,-19.12,-19.12,-19.12,-19.12,0,-6.15,-18.49,-45.54,-42.92,96.22,167.4,226.99,226.99,18.05,72.97,67.04,29.44,15.63,3.87,14.63,45.96,58.14,59.3,52.19,1.521232,99,11.25,60.14,64.83,-16.2,,,,14.63,35.73,25.03,7.53,-10.52,1.122372,99
03-02-2026,NSE:SUNLITE,ST,388.69,377.6,46728,176.44493,5.35,5.88,15.22,,4.60,2.25,7.16,2.03,9.89,18.71,42.21,54.98,71.13,59.3,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,2.47,2.77,5.39,9.4,16.33,37.14,85.06,100,100,96.83,57.94,20,23.81,36.51,23.02,-4.59,-4.59,-4.59,-4.59,NA,-4.59,0,0,-7.15,-47.96,NA,67.56,164.06,311.55,NA,12.77,101.21,98.27,85.29,18.8,NA,12.67,43.76,52.71,65.79,48.55,1.520494,99,5.7,94.48,91.4,10.64,,,,12.67,34.67,18.33,32.74,-46.73,1.125543,99
