Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),PVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_5D,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Momo_15M,Momo_20M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_15M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
06-01-2026,NSE:CPS,ST,283.44,1306.2,3012,39.34274,1.77,3.61,12.62,,4.98,12.22,20.26,31.11,25.82,29.02,45.57,53.38,51.76,72.08,66.67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.38,6.59,20.31,9.28,32.62,25.35,77.64,100,38.1,31.75,30.95,80,33.33,22.22,19.05,0,0,0,0,0,0,-11.19,-19.2,-7.39,-4.19,-23.7,86.04,104.27,268.67,422.48,56.46,46.8,67.29,143.6,152.02,45.88,25.09,42.07,51.51,40.33,65.71,1.500567,99,41.21,32.28,15.15,119.06,,,,25.09,23.83,16.05,-13.21,47.84,1.145484,99
06-01-2026,NSE:SILVERTUC,EQ,1737.3,1437.9,206855,2974.36805,7.04,7.29,5.49,,6.39,29.63,39.4,42.64,48.72,45.08,50.5,48.4,53.56,49.91,52.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.75,-1,-1,-1,-1,26.1,11.64,42.71,15.68,69.24,10.42,88.92,100,66.67,38.1,19.05,100,47.62,23.81,11.9,0,0,0,0,0,0,-11.2,-12.68,-8.97,-17.47,-10.99,106.79,111.21,128.47,128.47,98.04,6.55,7.13,17.9,6.11,8.13,47.99,47,46.53,42.13,43.54,1.46942,99,98.04,6.55,2.62,1.23,,,,47.99,0.69,-2.55,0.25,-2.13,1.114531,99
06-01-2026,NSE:IFBAGRO,EQ,1419.12,1484.6,88485,1313.64831,6.7,6.73,6.76,,-2.14,11.32,3.09,17.76,17.67,10.99,40.3,50.9,66.79,60.77,67.63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.54,3.6,7.41,0.86,8.35,36.32,70.14,0,0,55.56,38.89,0,0,28.57,17.46,-6.84,-7.61,-7.61,-7.61,-7.61,-6.84,-23.94,-3.6,-11.47,-19.24,-4.62,63.75,112.89,231.31,277.57,24.26,61.49,95.79,62.68,25.41,48.12,16.94,36.8,49.03,55.36,54.4,1.459736,99,24.26,56.1,76.54,28.48,,,,16.94,24.7,19.45,22.6,-12.39,1.114046,99
06-01-2026,NSE:MEGASOFT,BE,1525.2,203.05,207087,420.49015,4.43,5.19,5.13,,-0.54,6.55,9.63,10.41,2.59,-3.79,26.04,49.2,74.86,56.66,63.88,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,15,2.86,1.91,4.87,-0.68,4.16,34.55,59.16,0,0,30.16,62.7,0,0,12.7,23.02,-2.02,-8.49,-8.49,-8.49,-8.49,-2.02,-10.86,-11.64,-5.76,-52.22,-6.33,39.48,108.3,313.88,313.88,19.08,38.25,188.47,110.25,4.04,73.93,1.86,22.54,47.33,63.43,50.29,1.456452,99,8.06,38.25,188.47,49.97,,,,1.86,21.28,33.02,40.77,-66.71,1.131126,99
06-01-2026,NSE:TATSILV,EQ,3016.02,23.57,66089450,15577.28337,6.73,6.61,7.68,,3.02,5.35,13.58,20.41,26.64,38.74,38.14,55.37,58.55,63.94,66.23,-1,-1,-1,EP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.93,6.39,14.23,15.58,35.32,27.1,85.62,100,100,53.97,68.25,60,90.48,42.86,52.38,0,0,0,0,0,0,-1.03,0,-2.23,-1.21,-12.46,72.67,124.48,174.71,200.25,35.54,43.25,65.12,24.94,24.46,8.28,25.91,34.64,53.5,47.12,57.57,1.453409,99,35.54,43.25,53.96,18.2,,,,25.91,12.88,29.55,-2.62,18.72,1.110946,99
06-01-2026,NSE:SILVERIETF,EQ,15350.8,241.68,8325919,20122.08104,4.49,4.9,7.51,,2.57,6.21,13.68,20.2,26.58,38.8,38.32,55.26,58.39,63.92,66.26,-1,2,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,6.91,6.43,14.26,15.63,35.43,27.11,85.79,100,100,55.56,69.05,60,90.48,47.62,55.56,0,0,0,0,0,0,0,0,-2.17,-0.7,-12.55,73.26,124.3,174.2,201.12,35.64,42.86,64.34,25.6,25.29,8.66,25.85,34.82,53.39,46.96,57.55,1.452473,99,35.64,42.86,53.29,18.53,,,,25.85,13.2,29.17,-2.76,19,1.110861,99
06-01-2026,NSE:SILVERADD,EQ,2257.51,233.3,782520,1825.61916,3.66,4.19,7.09,,2.58,5.04,13.43,20.14,26.54,38.65,38.13,55.21,58.33,63.88,66.36,-1,-1,-1,HVY,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,6.74,6.43,14.07,15.63,35.2,27.14,85.57,100,100,55.56,69.84,80,95.24,49.21,57.14,0,0,0,0,0,0,0,0,-2.19,-0.94,-12.58,73.79,123.92,173.86,200.45,35.42,43.29,65.81,25.33,25.2,8.53,25.81,34.63,53.34,46.9,57.51,1.451061,99,35.42,43.29,53.82,18.51,,,,25.81,12.99,29.31,-2.79,19.04,1.11064,99
06-01-2026,NSE:AXISILVER,EQ,1537.47,240.91,1194877,2878.57818,4.51,4.92,5.17,,2.78,5.21,13.89,20.63,26.75,38.72,38.08,55.24,58.26,63.85,66.2,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,6.82,6.47,14.21,15.69,35.46,26.94,85.42,100,100,53.97,68.25,100,85.71,38.1,50,0,0,0,0,0,0,-5.02,0,-2.22,-0.9,-12.57,73.84,123.64,173.95,200.72,35.81,42.31,64.78,25.02,25.53,8.73,26.02,34.58,53.37,46.83,57.48,1.450963,99,35.81,42.31,53.06,18.39,,,,26.02,12.68,29.4,-3,19.11,1.110605,98
06-01-2026,NSE:HDFCSILVER,EQ,6496.31,232.58,6409344,14906.85228,4.78,4.97,3.97,,2.73,5.75,13.46,20.26,26.58,38.78,37.95,55.22,58.31,63.91,66.17,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,6.9,6.39,14.2,15.61,35.32,26.95,85.26,100,100,53.97,68.25,60,80.95,34.92,48.41,0,0,0,0,0,0,-4.03,0,-2.3,-0.86,-12.75,74.05,123.83,173.56,198.72,35.45,43.1,65.66,25.17,24.54,7.81,25.85,34.45,53.35,46.88,57.54,1.450704,99,35.45,43.1,53.7,18.37,,,,25.85,12.69,29.54,-2.87,19.16,1.11065,99
06-01-2026,NSE:SBISILVER,EQ,5088.38,237.43,3457928,8210.15845,3.57,4.1,5.03,,2.58,5.27,13.56,20.15,26.54,38.69,38.12,55.17,58.22,63.81,NA,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,4,0,-1,-1,6.78,6.41,14.09,15.64,35.24,27.02,85.32,100,100,55.56,69.84,60,90.48,47.62,55.56,0,0,0,0,NA,0,0,0,-2.33,-0.81,NA,73.84,123.4,173.44,NA,35.43,42.74,64.74,25.31,24.48,NA,25.81,34.62,53.3,46.79,57.44,1.449926,99,35.43,42.74,53.56,18.86,,,,25.81,12.97,29.26,-2.97,19.12,1.110433,98
06-01-2026,NSE:SILVER,EQ,3096.97,241.38,2662897,6427.70078,4.86,5.24,5.27,,2.54,3.99,13.4,20.1,26.52,38.71,37.99,55.16,58.29,63.82,66.22,-1,2,-1,EP,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,6.73,6.42,14.06,15.67,35.25,27,85.27,100,100,53.97,68.25,60,80.95,34.92,50.79,0,0,0,0,0,0,-3.08,0,-2.2,-0.83,-12.48,75.6,123.44,173.74,198.92,35.36,42.19,64.93,25.28,24.68,8.14,25.79,34.49,53.29,46.86,57.45,1.449847,99,35.36,42.19,53.41,18.8,,,,25.79,12.83,29.38,-2.77,18.99,1.110405,98
06-01-2026,NSE:ESILVER,EQ,1093.09,241.84,339614,821.3225,4.05,4.55,5.95,,2.24,6.63,13.61,20.28,26.77,38.54,38.15,55.14,58.12,63.7,66.06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,6.7,6.45,14.06,15.56,35.09,26.92,84.85,100,100,53.97,68.25,80,80.95,38.1,50,0,0,0,0,0,0,-4.71,0,-2.26,-1.07,-12.5,72.28,123.02,172.68,198.02,35.45,42.36,63.68,24.72,24.82,8.19,26.04,34.65,53.27,46.69,57.33,1.449252,99,35.23,42.36,51.9,18.26,,,,26.04,12.74,29.18,-3.11,19.04,1.110198,98
06-01-2026,NSE:SILVERBEES,EQ,30217.98,231.65,50159727,116195.0076,3.42,4.2,7.34,,2.71,5.8,13.68,20.19,26.54,38.77,37.98,55.15,58.19,63.8,66.09,-1,-1,2,EP,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,6.93,6.4,14.24,15.58,35.32,26.96,85.28,100,100,53.97,68.25,60,90.48,39.68,50.79,0,0,0,0,0,0,-2.37,0,-2.19,-0.77,-12.76,73.12,123.62,173.04,199.72,35.59,43,65.08,25.26,25.31,8.49,25.81,34.48,53.28,46.76,57.43,1.449195,99,35.59,43,54,18.51,,,,25.81,12.79,29.38,-2.96,19.14,1.110329,98
06-01-2026,NSE:SILVER1,EQ,2578.3,234.11,1665160,3898.30608,4.23,4.64,5.51,,2.55,5.09,13.31,19.6,26.35,38.41,37.89,55.09,58.13,63.7,66.06,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,6.37,6.42,13.67,15.68,34.8,27.16,85.07,100,100,57.14,69.84,100,100,50.79,57.14,0,0,0,0,0,0,0,0,-2.16,-0.8,-12.48,73.16,123.52,172.98,199.07,35.17,43.49,65.08,25.15,25.22,8.57,25.62,34.39,53.22,46.7,57.33,1.447345,99,34.96,43.49,53.81,18.28,,,,25.62,12.88,29.38,-2.97,19.01,1.109937,98
06-01-2026,NSE:HINDCOPPER,EQ,53457.09,565.25,25467431,143954.65373,5.15,5.67,4.18,,2.29,5.64,28.63,32.78,34.21,42.98,40.21,50.97,59.92,56.23,31.71,-1,EP,2,EP,EP,2,2,-1,-1,-1,0,4,-1,-1,11.38,9.83,23.53,17.22,49.22,24.16,96.76,100,100,63.49,42.86,60,61.9,26.98,19.05,0,0,0,0,0,0,0,-0.13,-20.61,-43.24,-38.02,80.42,145.87,200.66,200.66,58.31,52.25,79.76,47.42,11.98,0.1,33.48,36.71,49.1,48.49,49.86,1.433516,99,55.5,52.25,50.36,-20.61,,,,33.48,6.33,19.69,8.51,-3.48,1.100677,98
06-01-2026,NSE:KANDARP,SM,130.11,151.15,40380,61.03437,3.1,3.15,1.53,,4.24,4.53,11.35,15.68,18.03,34.5,31.19,42.44,52.2,74.2,81.14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,5.3,4.22,9.95,10.03,22.21,19.51,51.83,100,100,42.86,40.48,100,76.19,26.98,19.84,0,0,0,0,0,0,-3.77,-15.27,-9.19,-11.24,-30.04,53.45,104.53,287.07,593.35,20.92,25.79,41.02,143.7,278.27,104.19,17.3,27.69,40.57,40.77,67.83,1.42637,99,19.63,19.54,41.02,103.27,,,,17.3,13.27,18.05,7.2,51.74,1.140681,99
06-01-2026,NSE:MIRCELECTR,EQ,889.28,34.88,765015,266.83723,6.31,6.52,3.13,,10.00,20.21,26.75,31.57,32.54,24.57,27.38,60.29,67.31,29.9,29.37,EP,EP,-1,-1,EP,-1,EP,EP,EP,7.19,3,-1,-1,-1,19.01,6.1,26.74,5.4,33.98,21.8,71.33,0,0,0,34.92,0,0,0,17.46,0,0,0,0,0,0,-20.64,-14.08,-43.35,-61.63,-17.73,60,147.73,236.83,236.83,60,0,117,33.75,10.13,37.6,31.81,23.88,58.42,55.88,23.53,1.419044,99,60,-15.96,111.62,-38.42,,,,31.81,-10.44,47.02,7.91,-108.68,1.093457,98
06-01-2026,NSE:JAYNECOIND,EQ,8972.99,90.97,7290315,6631.99956,5.07,5.11,5.02,,-1.77,-1.74,13.84,17.63,27.14,19.85,20.45,56.66,64.56,55.99,39.05,-1,2,2,2,EP,-1,EP,EP,EP,-1,2,-1,-1,-1,4.74,5.6,10.96,7.2,19.57,26.98,63.74,100,33.33,36.51,55.56,60,23.81,20.63,26.19,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-16.12,-1.96,-22.09,-43.44,-29.75,37.25,153.96,213.15,213.15,34.49,8.74,137.82,35.73,10.98,3.41,26.41,16.95,54.79,53.13,49.62,1.414595,99,34.49,8.74,116.87,-22.09,,,,26.41,-11.98,47.22,8.48,-18.47,1.104717,98
06-01-2026,NSE:BHAGYANGR,BE,541.68,177.76,439190,780.70414,5.48,5.66,7.35,,5.00,6.06,24.83,22.69,25.51,28.98,45.24,55.42,58.15,44.94,37.19,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.03,5.79,17.85,6.24,25.7,30.08,79.76,100,33.33,61.9,42.86,40,19.05,25.4,16.67,0,0,0,0,0,0,-18.01,-9.96,-27.27,-39.19,-20,83.47,123.23,167.51,167.51,46.68,49.76,46.5,19.25,3.46,8.37,24.78,41.74,53.55,46.72,38.57,1.40462,99,41.08,46,29.25,-23.92,,,,24.78,23.69,20.3,-3.63,-25.84,1.086366,97
06-01-2026,NSE:KESORAMIND,BE,352.91,10.8,3777436,407.96309,3.78,6.57,4.21,,-4.93,-28.89,-1.3,20.46,39.44,52.78,49.17,48.89,62.04,3.33,20.4,-1,-1,EP,EP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-7.41,9.58,2.4,29.38,45.01,21.27,84.19,100,95.24,31.75,15.87,0,66.67,22.22,11.11,-22.41,-22.41,-22.41,-22.41,-22.41,-22.41,0,-21.46,-49.86,-62.76,-5.17,130.28,130.28,261.2,261.2,38.46,39.45,83.61,84.62,3.02,31.57,38.71,45.67,47.02,50.61,-3.04,1.398706,99,37.76,23.16,27.67,-48.12,,,,38.71,13.27,1.15,15.97,-148.91,1.080488,97
06-01-2026,NSE:APRAMEYA,SM,535.02,279.2,19330,53.96936,4.48,4.63,3.36,M,-0.45,-11.98,-12.59,-19.63,-18.55,-1.18,-3.87,41.44,65.49,72.28,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-7.48,-2.49,-9.72,-0.19,-9.89,33.22,34.94,0,23.81,41.27,46.83,0,0,12.7,20.63,-16.41,-20.85,-20.85,-20.85,NA,-16.41,-6.17,0,-9.37,-20.4,NA,13.75,83.68,247.05,NA,0,50.39,205.26,191.96,72.05,NA,-19.28,-7.37,39.57,54.06,65.91,1.367153,99,-6.95,50.39,187.13,127.24,,,,-19.28,9.6,45.32,31.32,25.39,1.135564,99
06-01-2026,NSE:SMLMAH,EQ,5942.49,4220.5,71486,3017.06663,4.2,4.39,6.77,,2.54,6.11,8.46,10.44,20.13,25.72,24.75,35.49,61.16,65.12,46.17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.95,4.59,11.04,11.2,25.04,15.93,48.74,80,19.05,6.35,34.13,80,19.05,6.35,17.46,0,0,-10.14,-10.14,-10.14,0,-11.36,-32.38,0,-30.53,-37.61,52.62,56.58,299.74,299.74,21.75,21.9,108.47,157.89,55.28,4.98,19.4,21.25,33.62,49.73,58.75,1.36638,99,21.75,-10.47,94.91,40.62,,,,19.4,2.99,15.97,30.04,15.92,1.110701,99
06-01-2026,NSE:LUMAXTECH,EQ,11464.13,1670.8,291237,4865.9878,4.33,4.34,4.75,,-0.67,9.03,5.15,5.69,8.74,30.87,24.31,31.05,67.46,61.17,71.38,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,4.4,2.89,7.51,7.36,16.05,25.84,56.49,100,90.48,60.32,50,80,33.33,28.57,21.43,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-2.46,-4.38,-2.09,-19.19,0,48.16,68.43,251.75,268.06,15.59,42.68,166.25,142.53,19.78,42.91,8.01,20.81,29.18,56.03,54.8,1.359076,98,12.29,42.68,128.84,101.33,,,,8.01,14.27,10.61,43.05,-13.59,1.122498,99
06-01-2026,NSE:SALSTEEL,BE,366.38,42.26,143327,60.56999,3.45,3.86,3.41,,-1.99,-0.64,1.09,12.33,13.32,3.27,32.63,59.39,56.51,45.41,52.79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.36,2.89,2.61,3.01,5.79,36.61,66.88,80,19.05,52.38,42.06,40,9.52,28.57,19.84,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-17.18,-18.33,-40.83,-37.84,-21.98,58.57,179.13,179.13,179.13,25.03,65.22,88.04,2.75,9.21,25.72,12.59,29.13,57.52,45.08,39.04,1.352024,98,21.47,65.22,53.06,-40.83,,,,12.59,19.49,41.43,-16.86,-19.8,1.082514,97
06-01-2026,NSE:ASHAPURMIN,EQ,8583.02,891.45,816478,7278.49313,4.27,4.29,5.32,,-1.00,0.46,3.94,15.21,23.77,30.32,27.39,49.85,57.33,54.69,62.67,-1,-1,-1,HVY,-1,2,2,2,-1,-1,-1,-1,-1,12,2.28,5,7.67,11.23,21.29,26.1,64.13,100,95.24,60.32,68.25,80,76.19,30.16,38.1,-1.06,-1.06,-1.06,-1.06,-1.06,-1.06,-8.48,-6.29,-17.78,-30.06,-12.93,46.64,103.16,188.59,311.09,30.21,20.88,95.71,106.18,75.4,86.28,23.04,23.89,47.98,45.9,48.32,1.349449,98,30.21,20.88,64.75,42.46,,,,23.04,1.96,32.63,5.18,-0.48,1.086188,97
