Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),PVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_5D,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Momo_15M,Momo_20M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_15M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
13-01-2026,NSE:MVKAGRO,SM,3661.53,680.45,56964,387.61154,5.17,5.77,2.34,L,5.00,-5.42,-12.01,-8.94,-13.25,5.95,21.07,72.93,93.31,94.08,93.17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-0.94,-3.07,-3.88,0.37,-3.53,49.24,90.05,0,38.1,68.25,84.13,0,0,42.86,70.63,-12.56,-16.92,-16.92,-16.92,-16.92,-12.56,-5.91,-2.34,0,-28.55,-36.78,31.51,262.23,2003.4,2003.4,10.25,92.77,1042.66,469.4,40.8,5.91,-12.2,20.28,72.09,80.01,88.76,3.60033,99,-10.47,92.77,1042.66,296.13,,,,-12.2,28.49,65.65,62.7,20.74,1.472685,99
13-01-2026,NSE:SWANDEF,BE,8465.49,1840.5,3921,72.16601,0.55,5.25,1.11,,-1.05,16.85,34.84,48.94,61.89,86.31,95.08,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,15.9,17.32,40.18,43.12,146.45,,,100,100,100,98.78,100,100,100,98.78,-1.05,-1.05,NA,NA,NA,-1.05,0,NA,NA,NA,NA,1836.55,NA,NA,NA,149.92,1755.56,NA,NA,NA,NA,62.94,94.29,0,0,0,3.555262,99,149.92,,,,,,,62.94,85.27,99.95,-12.57,9.21,2.031707,99
13-01-2026,NSE:POLYSIL,ST,608.2,219.85,68560,150.72916,3.93,5.21,14.8,,4.99,-16.78,-39.6,-37.25,-41.91,-37.82,-28.43,61.77,88.58,87.61,83.81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-10.75,-9.32,-18.36,-10.38,-26.03,45.83,36.55,0,0,49.21,74.6,0,0,30.16,65.08,-30.43,-37.54,-37.54,-37.54,-37.54,-30.43,-11.36,0,0,-42.82,-37.93,4.99,156.53,1395.58,1395.58,4.99,60.87,1002.93,471.77,70.75,0.93,-40.86,-29.22,60.93,75.28,82.29,2.245176,99,-28.11,60.87,1002.93,157.03,,,,-40.86,7.68,70.18,57.57,0.64,1.372191,99
13-01-2026,NSE:CUPID,EQ,10443.37,438.85,8430003,36995.06817,7.1,6.76,3.32,S,1.79,2.26,-15.98,-4.35,10.22,34.38,43.38,72.99,86.35,82.31,77,-1,2,2,2,EP,EP,-1,-1,-1,-1,-1,-1,8,-1,0.62,1.11,1.74,12.6,16.41,46.8,118.79,0,61.9,80.95,90.48,0,61.9,63.49,73.81,-16.39,-16.39,-16.39,-16.39,-16.39,-16.39,-0.1,0,0,-46.73,-30.97,87.87,247.22,663.22,663.22,12.51,98.67,309.53,106.12,4.17,5.19,11.27,42.59,72.15,73.05,76.99,2.209141,99,7.19,98.67,309.53,46.39,,,,11.27,35.12,52.25,36.89,-20.37,1.242795,99
13-01-2026,NSE:TAKE,BE,601.8,43.73,2019847,883.27909,3.37,3.4,6.09,,0.62,6.68,9.35,15.18,20.88,37.21,61.29,76.7,81.34,63.66,49.35,-1,-1,2,2,-1,-1,HV2Y,HV2Y,HV2Y,-1,-1,1,-1,-1,4.3,5.6,10.48,14.77,29.63,51.11,165.12,100,100,100,76.98,80,90.48,80.95,49.21,-1.04,-1.04,-1.04,-1.04,-1.04,-1.04,0,0,-48.72,-65.93,-33.65,146.09,385.89,553.66,553.66,25.48,233.98,131.6,52.32,21.97,1.34,21.93,60.5,75.86,68.04,58.34,1.995586,99,25.48,217.14,104.96,-47.9,,,,21.93,49.25,39.76,7.35,-85.52,1.19784,99
13-01-2026,NSE:DIVINEHIRA,ST,317.04,240,29120,69.888,2.3,3.44,9.15,,0.00,-3.23,6,12.73,30.44,41.19,55.44,76.67,76.31,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,0.58,5.95,6.94,17.01,28.86,,,100,100,100,88.1,40,71.43,63.49,55.56,-5.03,-5.03,-5.03,NA,NA,-5.03,-9.41,-3.52,-34.5,NA,NA,125.35,322.54,NA,NA,40.35,89.82,143.07,27.27,NA,NA,31.49,54.65,75.83,63.01,0,1.747975,99,40.35,85.71,98.06,,,,,31.49,34.12,47.59,-14.09,109.21,1.194382,99
13-01-2026,NSE:SUNLITE,ST,388.69,376.95,61740,232.72893,4.48,5.22,12.81,,1.89,0.49,16.97,19.18,21.69,37.39,54.5,56.03,69.76,57.57,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,5.89,6.35,13.07,12.38,29.05,36.15,102.11,100,90.48,77.78,48.41,20,33.33,36.51,21.43,-3.68,-3.68,-3.68,-3.68,NA,-3.68,-6.35,-10.21,-9.48,-45.57,NA,121.09,163.6,310.84,NA,38.71,77.83,86.92,80.65,6.54,NA,22.74,53.71,55.19,56.46,52.25,1.571014,99,33.96,77.83,48.48,-4.66,,,,22.74,40.08,3.3,18.65,-31.1,1.137662,99
13-01-2026,NSE:BGRENERGY,BE,2504.01,320.6,122971,394.24503,5.38,5.5,5.26,S,-3.20,-7.38,-11.07,-1.36,-7.14,-31.35,-9.9,68.24,76.42,64.32,87.52,-1,-1,-1,-1,HV2Q,HV2Y,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,-5.03,-2.1,-6.98,-8.73,-14.45,42.63,49.13,0,0,55.56,57.94,0,0,11.11,25.4,-14.26,-31.41,-31.41,-31.41,-31.41,-14.26,-26.51,0,-29.78,-47.86,0,4.75,231.16,349.02,820.47,4.75,52.65,375.63,192.33,117.08,228.42,-6.09,-10.69,67.4,63.12,59,1.558933,99,-4.88,47.24,375.51,109.46,,,,-6.09,-4.4,71.05,13.17,-42.08,1.199947,99
13-01-2026,NSE:DHARIWAL,ST,307.03,336.85,61368,206.71811,3.24,3.83,5.67,2M,3.65,-7.39,-5.12,-2.42,7.36,17.06,41.22,56.67,72.91,58.87,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-2.37,0.69,-1.69,6.31,4.93,39.77,74.21,40,85.71,66.67,63.49,20,23.81,22.22,18.25,-8.55,-8.55,-8.55,-8.55,NA,-8.55,-14.9,-7.74,-8.09,-42.17,NA,107.36,137.72,269.15,NA,5.84,92.09,116.39,59.95,0,NA,8.41,40.43,55.83,59.61,53.55,1.527266,99,5.84,77.6,96.04,,,,,8.41,34.73,26.24,24.91,-42.63,1.131707,99
13-01-2026,NSE:SILVER1,EQ,2578.3,253.51,1992525,5051.25013,4.73,5.07,5.05,,1.97,7.65,12.35,19.95,26.2,37.23,35.17,57.41,64.85,65.23,68.21,2,2,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,10,-1,-1,8.3,6.35,15.64,16.27,38.12,29.13,94.9,100,100,57.14,73.81,80,95.24,49.21,60.32,0,0,0,0,0,0,0,0,0,-9.82,-9.23,87.51,136.86,190.46,223.85,34.97,52.4,80.4,28.52,13.83,12.61,27.25,34.38,56.57,51.55,59.91,1.505019,99,34.69,49.36,80.4,23.82,,,,27.25,10.34,34.24,4.91,10.29,1.118511,99
